,tweet,score
2097,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2098,@JOHENDO1 @SMuscrxft Pretty much 😂😂😂,0.2094902212
2099,@Anti_PC1 @ReeceShearsmith @Markgatiss I'd probably fit in quite well!! They'd be scared of me!!😂😂,0.1953190125
2100,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2101,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2102,RT @BigUpBrekkie: @PebblePine @TVShowsFan @FettKeven 😘😘😘,0.3018275088
2103,Cannot wait to get to the house up North in 10 days time. Away from everyone and everything. Can away and shite. G O O D B Y E 👋🏽,0.1934594421
2104,"@ScotNational Not the world's first, I'm afraid.
P.S. I'm booked in here for a week in July... 😀 https://t.co/jDlPQohd2X",0.2033985252
2105,Happy birthday @lisakempton_ hope your days as wonderful as you are. Love u 💛👸🏼 https://t.co/MwQRmL7ESP,0.25123437
2106,@pearsonsrey Was just thinking this 🙈,0.1946777813
2107,"@tferriss This post makes me want to learn to play the 🎸 now. Good writing, Tim",0.2000641231
2108,100% dogs r better than humans 💛,0.2124398846
2109,RT @demi_scorfield: Tickets going on sale for Kasabian &amp, DMA’s right before payday is not ideal 😩
2110,"This whole thread is 🔥🔥 just... wow, more of this please! https://t.co/PNFlOgN0uS",0.1848028214
2111,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2112,RT @sharon_cantley: Morning all my fluff pals what is happening on tuna Tuesday 🐾🐾Malibu sending smooches love and hugs keep safe and warm…,0.2445655659
2113,RT @Nicolecoventry1: How amaze would it be if you could buy a tub of the stuff in the middle of a kinder bueno🤤😍🤤😍🤤,0.2539275409
2114,RT @catrionag__: Feeling so much improvement already this year💋 https://t.co/9tldX3yYaF,0.2112856685
2115,@sinsinsboutique @retailmentoring Really happy to be a vegetarian company at this point. 😆😆😆😆,0.2718820135
2116,@SorayaAziz @RabiaaPTI Object Orientation and Structured Programming 😎,0.1984610452
2117,RT @emxmargaret: Whyyyyyyy is my life sooooo fucking booooooooring💤,0.1907021481
2118,@BobertLees Big Stevie 💪💪,0.2381532542
2119,@Super6 @Boro @RudyGestede I forgot! 😔,0.1576146201
2120,RT @_KGibbX: 🙌🏼🙌🏼🙌🏼 https://t.co/6mWwztDtv8,0.2745110612
2121,@notinmyname45 @ScottishFA 👏👏👏👌,0.3031099711
2122,"@Leespence93 @lewishyouwereme 😂😂😂 cutie. Your going down a risky road mr spence, just remember I’ve seen things💀",0.1962167361
2123,RT @catrionag__: Feeling so much improvement already this year💋 https://t.co/9tldX3yYaF,0.2112856685
2124,"@OlanRogers @FinalSpaceTBS @iTunes Psyched for when it's available in the UK! Congrats mate, you deserve it. 👍",0.2003847387
2125,@GoodersFMS Saw him doing this at Hibs 😀,0.2033985252
2126,"@galleonskip Shut down the Holyrood https://t.co/gcS2V0pilV £100m.
#simples 👍",0.2003847387
2127,"@MIMI_A1067931 Bravo MIMI, SO WELL SAID AS USUAL.👍👍👍👍😉",0.3302981725
2128,🙌🏼🙌🏼🙌🏼 https://t.co/6mWwztDtv8,0.2745110612
2129,RT @Shaun_Donaldson: @bbcrivercity HaHa. Love Lenny’s one liners. 😂 #RiverCity,0.1811478038
2130,@Anti_PC1 @ReeceShearsmith @Markgatiss I'm still scared!!...😨😂😂😂😂,0.2146841937
2131,@Calum_McC @paigelawsonhfc That looks more like it 😊,0.208271882
2132,"@DaftLimmy Awww wow, this bring back brilliant memories, great game 😀",0.2033985252
2133,Lots of votes needed folks 😉 https://t.co/AkTrUHJMpn,0.1966655979
2134,@bbcrivercity HaHa. Love Lenny’s one liners. 😂 #RiverCity,0.1811478038
2135,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2136,"RT @3_stripes_: An old video from a couple of years ago when I first met @Aquila_9 and @rubberyell 
The joys of a ruined orgasm 🙄🍆💦 https:/…",0.2229560757
2137,@Mrs_BCPS @Cuiken_Primary @MrBurt101 Saves my colleagues having to read all my music and football chat 😂,0.1811478038
2138,Rochdale &amp, Wigan would be braver than Chelsea tonight  💩 🚌🥅
2139,@daviebroon51 We were there before Fatherson gig good grub too 👍,0.2003847387
2140,RT @scotfest2018: We are proud to announce the return of @DorjaBand 🎸🎸🎸🎤🥁 https://t.co/9KnmqHVB9Z,0.2967617826
2141,@priptonaweird Sch... next time. ☺,0.2091054825
2142,It’s been the longest week already and it’s only Tuesday 😩 #hurryupweekend,0.1433792882
2143,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2144,What a day it’s been 😴,0.1618467458
2145,@blondielou8 @jones_luke1999 😂😂 He's a grown man on a game show compeating with the opposite sex 🤔 think he needs to grow a set! #nofeelings,0.1953190125
2146,Dum da da dum da da da dum da da ooh wee ooh 😍 https://t.co/9WHBGxGHkp,0.210452068
2147,"@alanadev Wee Pedz, my best pal 🐶",0.2039115101
2148,@henry_lee_lucas Not a pretty sight 🙈😂😂😂,0.2371914075
2149,🙌🏼 https://t.co/8f6vCuxOoA,0.2028214171
2150,@authorinteriors So good to see you too! I hope you had a good time looking around the show today! Will be in touch! 😊,0.208271882
2151,"@sillyxmf happy birthday Amber, hope you've had the best day 🎉🎈xx",0.2603398525
2152,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
2153,@Mr_Mark_Brown Dinnae be daft man ... stay young free and single😁😂🤣,0.209939083
2154,@indie_indy2 😂😂😂,0.2094902212
2155,@burt_cdburt @Cuiken_Primary @MrBurt101 I can't keep up with all these twitter accounts! 😂,0.1811478038
2156,*thigh rub* 😍😍😍 https://t.co/HJiPLG4jzq,0.2974030138
2157,Just announced! I will be going the Easy Skankin Crew for their Christmas cracker 😁 this lot know how to party 😉 https://t.co/97xi3eMXU6,0.2254568772
2158,@wolfie_smythe No1 Testosterone😗,0.2061558192
2159,😍 https://t.co/KET1f2p5Xe,0.210452068
2160,@victoriasnooks Can't wait to see pics beautt!♡,0.2098749599
2161,Day 12 of the Doodle 9 Games! ❄️ #s://l/?doodle=71389806_EHMxPxIEXKzoy8e4odMIIwdlFQ7dFtvuetYEFVe6NKY0b99ufQLA0h4dys… https://t.co/BxZ14Em1Ck,0.199422892
2162,@joespeed1875 @Christiep78 @LeonKnight_ 😂😂👍,0.2287271561
2163,@Mr_AJ_WilsonPE Was lovely meeting you today. Sorry I didn't get the chance to say goodbye-I'll be in touch 😊,0.208271882
2164,"It's so simple, yet so effective 😍 #DoctorWho https://t.co/VHNrc3kEK3",0.210452068
2165,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2166,@_laurajoness You can come cook for me when a move oot then 🙆‍♂️,0.2070535428
2167,@JFairnie Well exactly my gal 👏🏾xxx,0.2003206156
2168,@Mrs_BCPS @Cuiken_Primary I’m sure you mean my teacher alter ego @MrBurt101 😉 Looking forward to it.,0.1966655979
2169,That’s my aunts best pal I’m so proud 😭😭😭😭😭😭😭 https://t.co/L7R3Jqx2ms,0.1252324463
2170,RT @leoniebaigan: desperate housewives is sooo good could watch it a million times over 👏🏽👏🏽👏🏽,0.2670086566
2171,Barcelona in maroon blah blah blah Hearts. I hope to fuck they don’t win 5-1 😴😴😴,0.1515870471
2172,@abbypetersonx Caught out by my emotionally abusive  girlfriend 😢 dispatches tonight at 9,0.1674254569
2173,@zombiienadine @michellevisage 👏🏼👏🏼👏🏼👏🏼,0.3003526771
2174,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2175,RT @_TheSigillite: @AmandeepBhogal @craiginundy I get this too. Being disabled and working class it just blows their mind! 😂,0.1811478038
2176,desperate housewives is sooo good could watch it a million times over 👏🏽👏🏽👏🏽,0.2670086566
2177,My gran makes the best malteser cake in the world 😭😭 could kiss Mia for persuading her to make it,0.1550496954
2178,Omg this has given me the fear this has 100% happened to me😭😂 https://t.co/BL89mMYRaw,0.175184354
2179,@kierangray1997 @RobynIgoe You boys are hard work kieran!!🙄😴,0.1618467458
2180,@aidansmith07 @InsideEasterRd Now that’s a tune👌🏼,0.2030779096
2181,@bbcrivercity Gruesome listening to Maggies story 😢 #RiverCity,0.1674254569
2182,@ayeshaalem I'm coming with you ! Nothing going here for me so let's GO 💃💓💋,0.3009297852
2183,"RT @CapsizeCo: ⏰⏱🕰

We can’t believe how fast time is going either, pals! https://t.co/5iirhRosWV",0.19506252
2184,"RT @foxxydj1: Hey Hun I didn't know you participated in a bit of djing, I need to get you along to my @electrocycle01 night 😍 https://t.co/…",0.210452068
2185,@LHSrugby14 Was great to have you 👌,0.2030779096
2186,"Anna: “I appreciate someone that doesn’t send you a dick pic”
Sophie: “Aye no straight away yeah”

Thirsty bitch 👅 @sophgorman16",0.1965373517
2187,@martinthegeek Best of luck and love for you both ❤️,0.2148124399
2188,Wonders never cease 😮 https://t.co/MMZVEsMnE3,0.1842257134
2189,@burt_cdburt Looking forward to meeting you on Thursday and joining team @Cuiken_Primary for the day ☺️,0.2091054825
2190,"@AWrathall Looks amazing and enjoy your time away, I'm not jealous at all 😎 ...maybe a bit!",0.1984610452
2191,@TamsinRussell And I'm not even involved 😂,0.1811478038
2192,Great efforts today from the S2 Assist Peer mentors. What a crew!Could not be more proud. Looking forward to the update day next Thursday. 😊,0.208271882
2193,@henry_lee_lucas Oh I've heard some mad stories about 'some' people that live there and also met some in the pub before it closed.😂😂😂,0.2094902212
2194,"@xJxade Ahaha, I’ll just pop mine on 😅",0.1783905098
2195,"@AngusMcPussPuss @OssieAndLuna @Biscuit_Meow @lena_valentin_ @dinkycatSE18 Just trying to look wise 🦉, Angus dear! 😹😹😹😹",0.2031420327
2196,@colourscarousel @LovingBlogs You look amazing!! 😍😍,0.2539275409
2197,I will see you in 20 @LKxxxx just putting my active wear on 🤸🏼‍♀️🤸🏼‍♂️,0.1749919846
2198,RT @nicolew_xo: Yeeey summer hol finally booked. Just the 144 days to go ✈️🌴☀️👙,0.2891311318
2199,Far too keen for some @DONBROCO  in the North 🙌🏼,0.2028214171
2200,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2201,"@bethaaanybrown Happy birthday beth, hope you’ve had a good day 😘 xx",0.2119268996
2202,"@Jamesy25433302 ""I took Montrose to the champions league mate i ken what im talking aboot"" 💦💦💦💦",0.2877845463
2203,"@Sameow @ObvItsAmy People like that are ""missing a nerve"" as my wife would say 😁",0.1957678743
2204,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2205,RT @sarahdwhyte: Number 7. Every time 🙄😂 https://t.co/IRgiEJiHSC,0.1811478038
2206,RT @christiemackay1: Diet still hasn't started since New Year. We'll try March 😸,0.1932670728
2207,"My week on Twitter 🎉: 12 Mentions, 10 Likes, 4 Retweets, 18.4K Retweet Reach, 1 Reply. See yours with… https://t.co/RPJEp9K7ZZ",0.214299455
2208,@Jamesy25433302 😂😂😂😂😂,0.2378326387
2209,@katiexwinton Thank you so much my love! Hahahah fair fair! Love that pic makes me so happy ☺️☺️☺️ love you forever and always😘💜💜,0.4221865983
2210,"My week on Twitter 🎉: 1 Like, 4 New Followers. See yours with https://t.co/oGAcgGl2Tx https://t.co/OeYPzdVNkV",0.214299455
2211,@antocancinopena 🐤...,0.2003206156
2212,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
2213,@BabyRents @FIFAcom surprised by that 🙄🍀,0.1852516832
2214,"Every Collections Manager, Registrar and Conservator in the country today👇🏻 #dontmentionthethumb https://t.co/H0MFBzZ5yC",0.1828150048
2215,No to chyba już po BTS...😑 #WeszloFM #BAYBES https://t.co/GBos7amuAZ,0.1470343059
2216,Can’t stress enough how much nicer the air is in the Highlands than the city. Something special about the place ❤️,0.2148124399
2217,RT @emmamwxx: Over tweeted but how horrible is that feeling when u hear something and ur wee heart just sinks ☹️☹️☹️,0.0665597948
2218,My week on Twitter 🎉: 4 New Followers. See yours with https://t.co/QPPIDTyCZy https://t.co/uwKncQ58dH,0.214299455
2219,@JennaClark__ Thank you Jenna! I have been☺️😚 xxx,0.2546328952
2220,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2221,RT @kaitssweeney: When I ask my friends if a pic is too “booby” 👏🏾👏🏾👏🏾😭😭 https://t.co/p2qXSbwNgH,0.255081757
2222,"My week on Twitter 🎉: 1 Mention, 3 Likes, 2 New Followers, 1 Reply. See yours with https://t.co/UHyrpTzF7j https://t.co/Y390Ft0vX4",0.214299455
2223,@YoorWullie @AngelaHaggerty Perfect 😂,0.1811478038
2224,@freya1172 You are just too generous. Not a bawbee from me 😀,0.2033985252
2225,RT @CarrieMacMusic: So excited to perform at king tuts tomorrow ❤️❤️❤️❤️,0.3583199744
2226,"My week on Twitter 🎉: 4 Mentions, 2.9K Mention Reach. See yours with https://t.co/UiFnysPk9w https://t.co/Ue1s71djze",0.214299455
2227,@_justastatistic @SeonaidJones @eliza_bethjane Hahahaha creased it literally was 😂😂,0.1953190125
2228,"RT @Lin_Anderson: 5★ DEADLY CODE - a Rhona MacLeod novel (Series Book 3)
Returning to her island roots, Rhona becomes embroiled in a deadly…",0.185123437
2229,@PaddyConsidine @TheFightGuru @AndyLeeBoxing Well said Pad 👍 great fighter 👌👊,0.2511061238
2230,"My week on Twitter 🎉: 1 Mention, 1 Like. See yours with https://t.co/xeeiTwcZmM https://t.co/Vj3525Lsdt",0.214299455
2231,"@bethmorrisss Hahaha this was it!! Right Beth what's the latest, what happened over the weekend 😂",0.1811478038
2232,RT @gilleastgate: #LoveYourPetDay ❤️❤️ https://t.co/g6fhzZcqjs,0.2626482847
2233,@ChloeJSKennedy 🙌🏻 🐈🙌🏻,0.2575184354
2234,RT @ronnieneill1: @TheFightGuru @AndyLeeBoxing 😣 all the best m8 👍 you'll be missed in that ring 👊,0.2014107086
2235,"My week on Twitter 🎉: 34 Mentions, 24 Likes, 3 Retweets, 798 Retweet Reach, 27 Replies. See yours with… https://t.co/CUQne2F4JT",0.214299455
2236,So excited to perform at king tuts tomorrow ❤️❤️❤️❤️,0.3583199744
2237,"My week on Twitter 🎉: 3 Mentions, 5 Likes, 2 New Followers, 2 Replies. See yours with https://t.co/iBT4V0frC3 https://t.co/t2VNI5HlAa",0.214299455
2238,RT @AidenMoffat16: Very bored of the off season now😴 Can't wait to get back out the in Laser Tools Racing Mercedes A-Class 👊🏽 https://t.co/…,0.1764668163
2239,RT @emxmargaret: Whyyyyyyy is my life sooooo fucking booooooooring💤,0.1907021481
2240,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
2241,@Gee_sxox Yo he chewed the end off a shotgun 😐,0.1420968259
2242,"My week on Twitter 🎉: 18 Mentions, 3.52K Mention Reach, 55 Likes, 25 Retweets, 94.4K Retweet Reach. See yours with… https://t.co/K10SDncbKa",0.214299455
2243,@TheFightGuru @AndyLeeBoxing 😣 all the best m8 👍 you'll be missed in that ring 👊,0.2014107086
2244,"My week on Twitter 🎉: 2 Mentions, 98 Mention Reach, 6 Likes, 1 Retweet, 98 Retweet Reach, 1 Reply. See yours with… https://t.co/Nu8wEW0QAk",0.214299455
2245,RT @Madaboutravel: Los 16 castillos 🏰 más bonitos de #Escocia 💚 https://t.co/R7wKMtxQ4K #Scotlanders #ScotSpirit @VisitBritainES @VisitScot…,0.2278935556
2246,RT @SophiaBelleUK: I went for the slick and sophisticated look for a wonderful final dinner in London 👌🥂💗 #gfe https://t.co/IMvL3dOU5O,0.2452067971
2247,@JordanPurcell1 Thanks Jordan yeah it’s been bril so far ❤️,0.2148124399
2248,@Kardon1986 @WeszloFM U mnie tak😁 https://t.co/bVsARfTvif,0.1957678743
2249,Over tweeted but how horrible is that feeling when u hear something and ur wee heart just sinks ☹️☹️☹️,0.0665597948
2250,Expecting #backintimefortea to be horribly familiar this week 😉,0.1966655979
2251,"5★ DEADLY CODE - a Rhona MacLeod novel (Series Book 3)
Returning to her island roots, Rhona becomes embroiled in a… https://t.co/LvhAmeHPG2",0.185123437
2252,Howling this was one of the drivers at my work 😂😭😭😂😭 https://t.co/Y1WniSug58,0.177428663
2253,Some people just spout constant shite 😂😂😂,0.2094902212
2254,@munEer_1416 @Turki_alalshikh 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0.4078871433
2255,"My week on Twitter 🎉: 3 Mentions, 205 Mention Reach, 12 Likes, 1 Retweet, 32.2K Retweet Reach. See yours with… https://t.co/CBDItoxmye",0.214299455
2256,@seanhannity Oh boy ....... This is gonna be good 😂 Thanks Sean 😉,0.2108368067
2257,@jimallthetime @john_jb6368093 @talkRADIO @seafarer1847 👍🤣,0.2003847387
2258,RT @AndrewBlackie4: @NLS2744 @LewisHamilton @Team_LH Love it Nige👍,0.2003847387
2259,It’s defo been one of those days I should have stayed in bed!😩what a day from start to finish🤬tomorrow needs to be a better day🙏🏻,0.1701186278
2260,@5beccis Thanks gal!!! 💖💖💖,0.3039435717
2261,RT @Madaboutravel: Los 16 castillos 🏰 más bonitos de #Escocia 💚 https://t.co/R7wKMtxQ4K #Scotlanders #ScotSpirit @VisitBritainES @VisitScot…,0.2278935556
2262,@hertz77 Goals goals goals .. that's what we need bro 🇬🇧🇬🇧,0.2354600834
2263,"My week on Twitter 🎉: 10 Mentions, 213 Mention Reach, 19 Likes, 2 Retweets, 33.4K Retweet Reach. See yours with… https://t.co/F7tBkeLYvq",0.214299455
2264,RT @Echoes_of_grace: @willyoung @radioleary @BBCRadio2 @SB_musical Two gorgeous men!! Look forward to catching up with the show later ❤️,0.2148124399
2265,@Dory @abbiehunter08 me last month 😂😂,0.1953190125
2266,@X_Nikkibee15 Watching Rana cry that much is heartbreaking 😩,0.1433792882
2267,@brosnan_hannah @pinkietufail4 ❤️❤️,0.2626482847
2268,"We're loving the Winter Olympics! 

Tell us what new sport you're loving 👇

Edinburgh Curling Club Midlothian... https://t.co/H45Gtpn1PG",0.1828150048
2269,"RT @TheCastleHunter: 1,300 year old St Cuthbert's⛪ a gothic graveyard ☠ with awesome views up to #Edinburgh Castle 🏰📸🏰 https://t.co/YIXl78s…",0.2105803142
2270,@MatchroomBoxing @EddieHearn @HBOboxing @SkySportsBoxing Aye it's a tough old life Ed 👍😎🥂☉,0.243539596
2271,RT @findinggobi: Out Today - Finding Gobi in Dutch 🇳🇱 Vanaf volgende week dinsdag 20 februari in de boekhandel: Mijn reis met Gobi van Dion…,0.1926258416
2272,"RT @KatePow3ll: Please can twitter vegans RT this, I wanna see how many of us there are out of curiosity and I'd like to follow you all! 🍃🌿…",0.2158384097
2273,RT @RCS_MT: Some sneaky pictures from rehearsals today. Spring Awakening opens two weeks on Saturday 🤘🏻🎤 https://t.co/5asz0s35sA,0.1974991985
2274,@katelindevine So shite 😭😭,0.1550496954
2275,@JackieBrunt Awesome pic Jackie fantastic birds 👍🐦,0.2273805707
2276,"@freya1172 Let's send round the hat. Naw, let's naw bother.😀",0.2033985252
2277,"RT @xdeminess: Constant battle between not wanting to wear makeup so my skin clears &amp; wanting to wear makeup to hide my skin, waaahhhhh😩😩",0.1197819814
2278,@edinburghpaper @CameoCinema Such a great idea @CameoCinema 👍🏻,0.2003847387
2279,@RugbySco @DoveMen Done and Done ✅ fingers crossed,0.1930747034
2280,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2281,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
2282,Just put my retainer in for the first time in about 3 years and my teeth have moved so much😪,0.1618467458
2283,See you then 🙌🏻 ⛳️ https://t.co/8Wue97P7GL,0.2436037191
2284,@JnthnMorse @BBCPM Perhaps you don't understand what the terminology 'Free Speech' means😕,0.1415197179
2285,@GalaMolecules 😊,0.208271882
2286,@CaaaalMac It’s called Bubba Q off the Royal mile...and he’s extra! 😉,0.1966655979
2287,@BatfoxPictures @Kathdiscoball 👌👌👌,0.2752805386
2288,@Ladylotteboom Yay 😁😁😁,0.2533504328
2289,@spamcrolla @cooperderek Aye as you would say from the left knee down lol 👍,0.2003847387
2290,@AngelaHaggerty Good cunt 👍,0.2003847387
2291,@_CherylBennett Ooh sounds good ❤️,0.2148124399
2292,@Nath_james18 @camkirkham_ @BlowingDolans Zero fucks given by Cameron 😂😂,0.1953190125
2293,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2294,RT @curlingup: The @StEnochCentre has a little safe space you can access if you have a radar key 👌👌# https://t.co/f60rTBqCXI,0.2391792241
2295,@EDCHMajorGifts @EDCHEducation She looks like the cat version of you 🐱💁🏽‍♀️ #petsthatlookliketheirowner,0.2207758897
2296,Seen so many nice clothes today I couldn’t buy 😩😩😩 payday nerds to roll in ASAP,0.0961846746
2297,@ronnieneill1 @cooperderek Half Italian don’t you forget it 😘 chip butty white bread 🍞 brown sauce 👊🏽,0.2292401411
2298,Im howling 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/Q0RMYKmY7H,0.422058352
2299,@Cinzia_DuBois hello 💙,0.21378647
2300,"@babyscrambles I’m sorry this happened, absolute wee shame for ur nephew☹️",0.1335043283
2301,THIS girl (Yes this is on ALL forms of my social media but who cares) @BeckyCossar u sweeeeeta than Suggggga 🍑 https://t.co/Y7v7QzIv5h,0.1830073742
2302,RT @findinggobi: Out Today - Finding Gobi in Dutch 🇳🇱 Vanaf volgende week dinsdag 20 februari in de boekhandel: Mijn reis met Gobi van Dion…,0.1926258416
2303,@Ladylotteboom @hobgobolopolis @Stoker95623798 Love it 😁😁 Brilliant 😉😁,0.2830394357
2304,Was *this* close to getting a hamster today 🐹😭,0.1798653415
2305,RT @Dolcikka: مسخرة السنين، فى نفس ذات اللحظة عل تايملاينى 😂 الوزير بيقول « مش عيب »  والوزارة بتنفي D: https://t.co/OOH0Jt8Z0b,0.1811478038
2306,@erindobson_ Thankyou!!😘😘😘 xo,0.3018275088
2307,@cerpintor @kneelbeforeclom Heard that one this morning 😤,0.1535748637
2308,@scullyeffects Can I be your future wife 😍,0.210452068
2309,@NatGalleriesSco @Lydiepapa @lillipapa 🙌🏻,0.2028214171
2310,@tylochan Mutual block from 2014 😂 (probably over Wingsism),0.1811478038
2311,"RT @uoebusiness: 📣 Just Announced 📣
Innovator of the Year, entrepreneur &amp; @clearreturns founder, Vicky Brock, is sharing her story at our l…",0.2136582238
2312,RT @thequietR: When the sun shines in Edinburgh you have to make the most of that gorgeous lighting! ☀️ #scottishbloggers #edinburghblogger…,0.1967938442
2313,I like @btsport coverage of champions league ⚽️ but can’t believe that Glen “I never said them things” Hoddle is st… https://t.co/tVyy4RLaKC,0.2064764348
2314,@SamsHusband @TrulyScottishtv 😂😂😂😂😂😂😂😂,0.2803462648
2315,@BonnieAspinwall hello 💙,0.21378647
2316,When the sun shines in Edinburgh you have to make the most of that gorgeous lighting! ☀️ #scottishbloggers… https://t.co/4MeeYqUYSu,0.1967938442
2317,@Ladylotteboom @hobgobolopolis @Stoker95623798 Good choice 👍👍👍😉😍,0.3403655018
2318,RT @emxmargaret: Whyyyyyyy is my life sooooo fucking booooooooring💤,0.1907021481
2319,"RT @HibsTrust: 🎁 | Happy Birthday to former winger Peter Marinello🎈 

Peter made his Hibernian debut at 17 years old at Raith Rovers in Jan…",0.261686438
2320,@MrsNscott_x 😂 I've seen every episode but not watched it in about 5 years. The first few seasons are very funny!,0.1811478038
2321,@ropoem Rabbie rap ... 😎,0.1984610452
2322,@Christiep78 @LeonKnight_ 😂😂😂👍,0.2428983649
2323,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
2324,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
2325,Come one the corners ⚽️🙋🏻‍♂️🙋🏻‍♂️,0.2847066367
2326,@bethaaanybrown happy birthday💖💖💖,0.3039435717
2327,@Ladylotteboom @hobgobolopolis @Stoker95623798 Welcome Sweetie 😁😁 it's liberating 😂😂😂😂😂,0.2954151972
2328,🚨🚨 PAPPA URGENTLY NEEDS A HERO !! TIME'S RUNNING OUT FOR THIS SWEET 3YR BOY. HIS OWNER DIED &amp, HE'S ENDED UP IN THE… https://t.co/WN00iQhte8
2329,@GHOSTBOXING Congratulations champ 👌❤,0.2509137544
2330,@bethany_75 Nd just dropped my fucking popcorn on the floor 😭😭😭😭,0.1431227958
2331,@anjjjx i got tickets for gerry💃🏽💃🏽x,0.2611093299
2332,@Jaymondo10 @LeonKnight_ You’re from Muirhouse mate the EH4 post code broadcasts the drugs 😂😂,0.1953190125
2333,"@NoreenR1 @TheGreatFeather I should have kept them bell bottoms😕 they do say all fashion comes round again, with new accessories😄",0.1685155499
2334,RT @FionaHyslop: Love that Lithuania has a #Spotify playlist for its 100 years celebration 🎉 https://t.co/C34mzjQv2p,0.214299455
2335,RT @FionaHyslop: Congratulations #Lithuania on your 100 year celebrations! 🇱🇹 https://t.co/h8Nv2wji7W,0.229753126
2336,Whyyyyyyy is my life sooooo fucking booooooooring💤,0.1907021481
2337,Cannot beat Barcelona playing in that maroon strip 👌🏻🇱🇻,0.2287271561
2338,@spamcrolla @cooperderek Roll and chips your Scottish!😣 wi broon sauce fae the chippy 😎👌,0.2209682591
2339,I can’t stop watching video of the little pikey girl giving Chucky what for! 😂,0.1811478038
2340,@SamsHusband @TrulyScottishtv 😂😂😂😂😂😂😂 now ye should ken by noo!! I take nae prisoners 😂😂😂😂🙅🙅🙅,0.2840012825
2341,@JamieMcFarlane3 😭😭😭😭😭😭😭😭 greeting man,0.1192689965
2342,"Just looked at the clock nd was buzzing to finish at 9, then remembered I’m on til 10 😭",0.1610131452
2343,RT @JamieMcFarlane3: @liam_conaghan 😭😭 cheers for that mate https://t.co/tCujUbmEEl,0.1550496954
2344,"@UnmutualSix @everywhere_game Not sure you would get extra points, but feel free to turn up with your kilt on ☺",0.2091054825
2345,@Herring1967 Definitely not true. I actually have a baby thanks to wanking. IVF. 😁,0.1957678743
2346,Nice to see @LiamBurt10 getting a start 👌🏼👍,0.2364860532
2347,RT @gilleastgate: #LoveYourPetDay ❤️❤️ https://t.co/g6fhzZcqjs,0.2626482847
2348,@caitylotz 10 minutes until photo ops open for @heroesfanfest #HVFFLondon and I see this pic 😱,0.1791599872
2349,@SgtKal Thank you 😄,0.1939724271
2350,@amykirk_ Haha it’s okay 😂,0.1811478038
2351,"RT @EdinburghRugby: After committing his future to the club, centre @Chris8Dean is excited about where the club is moving 👌 https://t.co/1j…",0.2030779096
